gene_id	entrez_id	gene_name	gene_biotype	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction_at_padj0.05_lfc1	contrast	note
ENSGALG00000002940	102940	DUMMY02940	protein_coding	synthetic predicted protein-coding gene 02940	321.333	-0.2788	0.2031	-1.3725	1.966e-01	3.469e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000960	100960	DUMMY00960	protein_coding	synthetic predicted protein-coding gene 00960	66.167	0.326	0.2657	1.2267	1.982e-01	3.489e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001700	101700	DUMMY01700	protein_coding	synthetic predicted protein-coding gene 01700	845.167	0.2365	0.1903	1.2429	1.979e-01	3.489e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002219	102219	DUMMY02219	protein_coding	synthetic predicted protein-coding gene 02219	27.167	-0.5093	0.3355	-1.5183	1.983e-01	3.489e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002049	102049	DUMMY02049	protein_coding	synthetic predicted protein-coding gene 02049	53.0	-0.3797	0.3192	-1.1896	1.983e-01	3.489e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002179	102179	DUMMY02179	protein_coding	synthetic predicted protein-coding gene 02179	33.333	0.4587	0.3345	1.3711	1.983e-01	3.489e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001959	101959	DUMMY01959	protein_coding	synthetic predicted protein-coding gene 01959	12.667	0.5168	0.4072	1.2691	1.995e-01	3.506e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000263	100263	DUMMY00263	protein_coding	synthetic predicted protein-coding gene 00263	246.5	-0.3502	0.2579	-1.3578	1.994e-01	3.506e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001012	101012	DUMMY01012	protein_coding	synthetic predicted protein-coding gene 01012	344.5	0.2951	0.2629	1.1227	2.002e-01	3.516e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002312	102312	DUMMY02312	protein_coding	synthetic predicted protein-coding gene 02312	23.167	0.4299	0.3755	1.1448	2.014e-01	3.535e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001649	101649	DUMMY01649	protein_coding	synthetic predicted protein-coding gene 01649	4.333	0.6057	0.5595	1.0827	2.022e-01	3.546e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000025	100025	KIF1A	protein_coding	kinesin family member 1A	1987.5	-0.2564	0.1896	-1.3518	2.021e-01	3.546e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002869	102869	DUMMY02869	protein_coding	synthetic predicted protein-coding gene 02869	17.5	0.458	0.3871	1.183	2.025e-01	3.548e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001247	101247	DUMMY01247	protein_coding	synthetic predicted protein-coding gene 01247	1492.667	0.2382	0.2206	1.0797	2.030e-01	3.556e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001828	101828	DUMMY01828	protein_coding	synthetic predicted protein-coding gene 01828	360.667	-0.2751	0.2372	-1.1599	2.033e-01	3.558e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002820	102820	DUMMY02820	protein_coding	synthetic predicted protein-coding gene 02820	109.167	0.3037	0.2414	1.2578	2.035e-01	3.559e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001070	101070	DUMMY01070	protein_coding	synthetic predicted protein-coding gene 01070	45.167	-0.4566	0.3249	-1.4055	2.037e-01	3.561e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002036	102036	DUMMY02036	protein_coding	synthetic predicted protein-coding gene 02036	453.5	-0.2346	0.1975	-1.188	2.040e-01	3.562e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000410	100410	DUMMY00410	protein_coding	synthetic predicted protein-coding gene 00410	17.667	0.5355	0.4039	1.3257	2.039e-01	3.562e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002137	102137	DUMMY02137	protein_coding	synthetic predicted protein-coding gene 02137	236.667	-0.2602	0.2239	-1.1623	2.042e-01	3.563e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001596	101596	DUMMY01596	protein_coding	synthetic predicted protein-coding gene 01596	660.5	-0.237	0.2102	-1.1273	2.047e-01	3.570e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002673	102673	DUMMY02673	protein_coding	synthetic predicted protein-coding gene 02673	103.833	-0.338	0.2824	-1.1969	2.048e-01	3.571e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000438	100438	DUMMY00438	protein_coding	synthetic predicted protein-coding gene 00438	751.333	0.2295	0.18	1.2745	2.054e-01	3.576e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000541	100541	DUMMY00541	lncRNA	synthetic predicted protein-coding gene 00541	323.667	0.2738	0.226	1.2113	2.053e-01	3.576e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002230	102230	DUMMY02230	protein_coding	synthetic predicted protein-coding gene 02230	41.0	0.3493	0.3021	1.1562	2.060e-01	3.584e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001111	101111	DUMMY01111	protein_coding	synthetic predicted protein-coding gene 01111	0.667	-0.848	0.7251	-1.1694	2.067e-01	3.595e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001327	101327	DUMMY01327	protein_coding	synthetic predicted protein-coding gene 01327	21.833	0.4559	0.3844	1.1861	2.069e-01	3.597e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002844	102844	DUMMY02844	protein_coding	synthetic predicted protein-coding gene 02844	210.833	-0.2716	0.2253	-1.2057	2.071e-01	3.597e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000300	100300	DUMMY00300	protein_coding	synthetic predicted protein-coding gene 00300	14.833	0.5394	0.4115	1.3106	2.077e-01	3.607e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002493	102493	DUMMY02493	protein_coding	synthetic predicted protein-coding gene 02493	280.333	-0.2162	0.2149	-1.0061	2.082e-01	3.613e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000944	100944	DUMMY00944	protein_coding	synthetic predicted protein-coding gene 00944	303.333	0.3018	0.256	1.1791	2.085e-01	3.614e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002389	102389	DUMMY02389	protein_coding	synthetic predicted protein-coding gene 02389	60.167	0.3585	0.3	1.1952	2.085e-01	3.614e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000169	100169	DUMMY00169	protein_coding	synthetic predicted protein-coding gene 00169	146.0	-0.2435	0.2401	-1.014	2.091e-01	3.616e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002989	102989	DUMMY02989	protein_coding	synthetic predicted protein-coding gene 02989	8.0	0.5732	0.4823	1.1885	2.091e-01	3.616e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000598	100598	DUMMY00598	protein_coding	synthetic predicted protein-coding gene 00598	204.5	-0.3085	0.2327	-1.3255	2.091e-01	3.616e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001702	101702	DUMMY01702	protein_coding	synthetic predicted protein-coding gene 01702	17.667	-0.5355	0.4138	-1.2942	2.091e-01	3.616e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001340	101340	DUMMY01340	protein_coding	synthetic predicted protein-coding gene 01340	863.5	0.2618	0.2071	1.2638	2.099e-01	3.627e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001555	101555	DUMMY01555	protein_coding	synthetic predicted protein-coding gene 01555	40.667	0.4954	0.3197	1.5497	2.106e-01	3.636e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001936	101936	DUMMY01936	protein_coding	synthetic predicted protein-coding gene 01936	221.667	-0.3173	0.2477	-1.2811	2.106e-01	3.636e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002065	102065	DUMMY02065	protein_coding	synthetic predicted protein-coding gene 02065	127.167	0.3521	0.2931	1.2012	2.116e-01	3.648e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002286	102286	DUMMY02286	protein_coding	synthetic predicted protein-coding gene 02286	651.667	0.293	0.2344	1.2498	2.116e-01	3.648e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001255	101255	DUMMY01255	protein_coding	synthetic predicted protein-coding gene 01255	191.667	0.3115	0.2502	1.2448	2.117e-01	3.648e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002487	102487	DUMMY02487	protein_coding	synthetic predicted protein-coding gene 02487	5.333	-0.6714	0.485	-1.3844	2.120e-01	3.651e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000786	100786	DUMMY00786	protein_coding	synthetic predicted protein-coding gene 00786	156.833	0.3843	0.3141	1.2234	2.122e-01	3.653e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002410	102410	DUMMY02410	protein_coding	synthetic predicted protein-coding gene 02410	59.667	0.3697	0.3078	1.201	2.128e-01	3.661e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001799	101799	DUMMY01799	protein_coding	synthetic predicted protein-coding gene 01799	17.5	0.513	0.3774	1.3591	2.134e-01	3.666e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001740	101740	DUMMY01740	protein_coding	synthetic predicted protein-coding gene 01740	366.333	0.2788	0.2362	1.1804	2.133e-01	3.666e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002543	102543	DUMMY02543	protein_coding	synthetic predicted protein-coding gene 02543	131.333	-0.2634	0.2514	-1.0474	2.143e-01	3.679e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002369	102369	DUMMY02369	protein_coding	synthetic predicted protein-coding gene 02369	9.5	0.6352	0.4562	1.3926	2.143e-01	3.679e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000724	100724	DUMMY00724	protein_coding	synthetic predicted protein-coding gene 00724	169.667	-0.3235	0.2493	-1.2978	2.149e-01	3.685e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000433	100433	DUMMY00433	protein_coding	synthetic predicted protein-coding gene 00433	49.5	-0.4164	0.2969	-1.4025	2.154e-01	3.693e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002373	102373	DUMMY02373	protein_coding	synthetic predicted protein-coding gene 02373	455.5	0.2399	0.2306	1.0405	2.167e-01	3.712e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000920	100920	DUMMY00920	protein_coding	synthetic predicted protein-coding gene 00920	41.0	0.3729	0.3051	1.2223	2.170e-01	3.716e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000631	100631	DUMMY00631	protein_coding	synthetic predicted protein-coding gene 00631	4.833	-0.6415	0.587	-1.0929	2.191e-01	3.750e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002396	102396	DUMMY02396	protein_coding	synthetic predicted protein-coding gene 02396	21.5	0.4182	0.3612	1.1579	2.195e-01	3.754e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000119	100119	DUMMY00119	protein_coding	synthetic predicted protein-coding gene 00119	44.167	0.4009	0.3368	1.1903	2.207e-01	3.773e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001004	101004	DUMMY01004	protein_coding	synthetic predicted protein-coding gene 01004	419.5	0.2306	0.2037	1.1323	2.215e-01	3.783e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000736	100736	DUMMY00736	protein_coding	synthetic predicted protein-coding gene 00736	99.0	-0.3301	0.2645	-1.248	2.217e-01	3.786e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000648	100648	DUMMY00648	protein_coding	synthetic predicted protein-coding gene 00648	49.0	-0.391	0.3223	-1.2131	2.224e-01	3.796e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000365	100365	DUMMY00365	protein_coding	synthetic predicted protein-coding gene 00365	576.5	0.3307	0.2942	1.124	2.230e-01	3.802e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000098	100098	DUMMY00098	protein_coding	synthetic predicted protein-coding gene 00098	20.667	0.5519	0.3923	1.4069	2.231e-01	3.802e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000450	100450	DUMMY00450	protein_coding	synthetic predicted protein-coding gene 00450	60.5	0.3726	0.2939	1.2678	2.240e-01	3.813e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002428	102428	DUMMY02428	protein_coding	synthetic predicted protein-coding gene 02428	26.833	0.4794	0.3561	1.3461	2.240e-01	3.813e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001348	101348	DUMMY01348	protein_coding	synthetic predicted protein-coding gene 01348	16.167	0.4953	0.3765	1.3156	2.242e-01	3.815e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001285	101285	DUMMY01285	protein_coding	synthetic predicted protein-coding gene 01285	9.0	0.5115	0.4641	1.1021	2.243e-01	3.815e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002357	102357	DUMMY02357	protein_coding	synthetic predicted protein-coding gene 02357	21.167	0.4248	0.4225	1.0052	2.251e-01	3.824e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001755	101755	DUMMY01755	protein_coding	synthetic predicted protein-coding gene 01755	897.5	0.2033	0.1789	1.1367	2.253e-01	3.824e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001329	101329	DUMMY01329	protein_coding	synthetic predicted protein-coding gene 01329	13.167	-0.5338	0.4074	-1.3102	2.250e-01	3.824e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000624	100624	DUMMY00624	protein_coding	synthetic predicted protein-coding gene 00624	309.667	-0.2487	0.2124	-1.171	2.258e-01	3.829e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001893	101893	DUMMY01893	protein_coding	synthetic predicted protein-coding gene 01893	155.833	-0.2312	0.2288	-1.0105	2.257e-01	3.829e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000000767	100767	DUMMY00767	protein_coding	synthetic predicted protein-coding gene 00767	42.333	-0.2476	0.2964	-0.8354	2.261e-01	3.832e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001371	101371	DUMMY01371	protein_coding	synthetic predicted protein-coding gene 01371	12.167	0.4985	0.4038	1.2345	2.271e-01	3.847e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002035	102035	DUMMY02035	protein_coding	synthetic predicted protein-coding gene 02035	76.833	-0.3563	0.2608	-1.3659	2.277e-01	3.856e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000001901	101901	DUMMY01901	lncRNA	synthetic predicted protein-coding gene 01901	329.5	0.2528	0.2	1.264	2.283e-01	3.863e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002914	102914	DUMMY02914	protein_coding	synthetic predicted protein-coding gene 02914	146.833	-0.3311	0.2786	-1.1885	2.288e-01	3.867e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
ENSGALG00000002635	102635	DUMMY02635	protein_coding	synthetic predicted protein-coding gene 02635	12.5	0.4854	0.469	1.0349	2.288e-01	3.867e-01	not_significant	Sacral_vs_Sacralized_Caudal	Synthetic DESeq2-like statistics; not produced by DESeq2
